DATETIME,OUTBOUND_ALTITUDE
1981-08-06 01:59:24,2770.0
1981-08-07 01:59:30,2464.0
1981-08-08 01:59:36,1803.0
1981-08-09 01:59:42,2496.0
1981-08-10 01:59:47,1822.0
1981-08-11 01:59:52,2697.0
1981-08-12 01:59:57,2611.0
1981-08-13 02:00:02,2083.0
1981-08-14 02:00:06,1495.0
1981-08-15 02:00:10,1890.0
1981-08-16 02:00:13,1104.0
1981-08-17 02:00:17,1931.0
1981-08-18 02:00:19,2161.0
1981-08-20 02:00:23,2191.0
1981-08-21 02:00:24,2072.0
1981-08-22 02:00:25,1411.0
1981-08-23 02:00:25,1411.0
1981-08-24 02:00:25,2124.0
1981-08-25 02:00:24,0.0
1981-08-28 02:00:19,2329.0
1981-08-29 02:00:13,2225.0
1981-08-30 02:00:08,0.0
1981-08-31 02:00:03,0.0
1981-09-01 01:59:57,1127.0
1981-09-02 01:59:51,932.0
1981-09-03 01:59:44,1891.0
1981-09-04 01:59:36,1555.0
1981-09-05 01:59:28,1915.0
1981-09-06 01:59:19,2188.0
1981-09-07 01:59:10,1987.0
1981-09-08 01:59:00,0.0
1981-09-09 01:58:50,1259.0
1981-09-11 01:58:28,1573.0
1981-09-12 01:58:16,1601.0
1981-09-13 01:58:04,2172.0
1981-09-14 01:57:52,1765.0
1981-09-15 01:57:39,1109.0
1981-09-16 01:57:25,1232.0
1981-09-17 01:57:11,1312.0
1981-09-18 01:56:57,1326.0
1981-09-19 01:56:43,0.0
1981-09-20 01:56:28,0.0
1981-09-22 01:55:58,2273.0
1981-09-23 01:55:43,1061.0
1981-09-24 01:55:28,870.0
1981-09-25 01:55:12,903.0
1981-09-26 01:54:57,1593.0
1981-09-27 01:54:41,1039.0
1981-09-28 01:54:26,965.0
1981-09-30 01:53:55,1251.0
1981-10-01 01:53:40,0.0
1981-10-02 01:53:25,876.0
1981-10-04 01:52:55,870.0
1981-10-07 01:52:11,1180.0
1981-10-10 01:51:31,1025.0
1981-10-17 01:50:08,1166.0
1981-10-18 01:49:59,1007.0
1981-10-21 01:49:32,1025.0
1981-11-05 01:48:38,952.0
1981-12-15 01:51:27,1081.0
1982-01-03 01:49:36,1066.0
1982-01-18 01:46:08,1525.0
1982-01-27 01:43:52,1308.0
1982-01-28 01:43:38,1894.0
1982-01-30 01:43:11,1568.0
1982-02-02 01:42:33,3211.0
1982-02-04 01:42:10,1237.0
1982-02-05 01:41:59,1258.0
1982-02-06 01:41:49,2658.0
1982-02-07 01:41:39,1562.0
1982-02-09 01:41:21,1148.0
1982-02-10 01:41:13,1111.0
1982-02-12 01:40:58,2233.0
1982-02-13 01:40:52,1278.0
1982-02-14 01:40:46,1653.0
1982-02-15 01:40:41,0.0
1982-02-16 01:40:36,2295.0
1982-02-19 01:40:26,1332.0
1982-02-21 01:40:23,1587.0
1982-02-22 01:40:22,1247.0
1982-02-24 01:40:21,2023.0
1982-02-25 01:40:22,2364.0
1982-02-27 01:40:25,3220.0
1982-02-28 01:40:27,1974.0
1982-03-01 01:40:30,3944.0
1982-03-02 01:40:33,2857.0
1982-03-03 01:40:36,2894.0
1982-03-04 01:40:39,1843.0
1982-03-05 01:40:43,2399.0
1982-03-06 01:40:47,2932.0
1982-03-07 01:40:52,2473.0
1982-03-08 01:40:56,2501.0
1982-03-09 01:41:01,2488.0
1982-03-10 01:41:06,3049.0
1982-03-11 01:41:11,3150.0
1982-03-12 01:41:17,2628.0
1982-03-13 01:41:22,2294.0
1982-03-14 01:41:27,2439.0
1982-03-16 01:41:39,2118.0
1982-03-17 01:41:44,2641.0
1982-03-18 01:41:50,3535.0
1982-03-19 01:41:55,2256.0
1982-03-20 01:42:00,2016.0
1982-03-21 01:42:05,3300.0
1982-03-22 01:42:10,2258.0
1982-03-23 01:42:15,0.0
1982-03-25 01:42:23,2233.0
1982-03-26 01:42:27,3263.0
1982-03-27 01:42:30,2122.0
1982-03-28 01:42:33,1745.0
1982-03-29 01:42:36,2661.0
1982-03-30 01:42:38,3213.0
1982-04-02 01:42:42,2230.0
1982-04-03 01:42:42,1938.0
1982-04-04 01:42:42,1789.0
1982-04-05 01:42:41,1675.0
1982-04-06 01:42:40,1649.0
1982-04-07 01:42:38,1627.0
1982-04-08 01:42:36,2288.0
1982-04-09 01:42:33,1289.0
1982-04-10 01:42:29,1274.0
1982-04-11 01:42:25,1790.0
1982-04-12 01:42:20,1447.0
1982-04-13 01:42:15,1378.0
1982-04-14 01:42:09,1246.0
1982-04-15 01:42:02,1217.0
1982-04-16 01:41:55,1542.0
1982-04-17 01:41:48,2165.0
1982-04-18 01:41:39,1237.0
1982-04-22 01:41:01,1196.0
1982-04-24 01:40:38,1406.0
1982-04-25 01:40:26,1704.0
1982-05-01 01:39:07,1235.0
1982-05-04 01:38:22,1296.0
1982-05-05 01:38:07,1246.0
1982-05-06 01:37:52,1201.0
1982-05-10 01:36:49,1195.0
1982-05-11 01:36:33,1591.0
1982-05-16 01:35:16,1207.0
1982-05-22 01:33:48,1193.0
1982-09-03 01:26:50,1523.0
1982-09-05 01:26:19,1611.0
1982-09-09 01:25:18,1359.0
1982-09-12 01:24:35,1373.0
1982-09-18 01:23:18,1782.0
1982-09-25 01:22:14,1502.0
1982-09-28 01:21:55,0.0
1982-09-29 01:21:50,0.0
1982-10-04 01:21:33,2311.0
1982-10-05 01:21:32,0.0
1982-10-08 01:21:30,1967.0
1982-10-09 01:21:31,2391.0
1982-10-10 01:21:32,0.0
1982-10-11 01:21:34,2373.0
1982-10-13 01:21:38,0.0
1982-10-14 01:21:41,2496.0
1982-10-15 01:21:44,3532.0
1982-10-18 01:21:56,0.0
1982-10-19 01:22:00,3248.0
1982-11-22 01:23:17,1736.0
1982-11-29 01:22:28,1678.0
1982-11-30 01:22:19,1737.0
1982-12-03 01:21:48,1822.0
1982-12-04 01:21:37,1628.0
1982-12-07 01:21:00,1681.0
1982-12-08 01:20:47,0.0
1982-12-11 01:20:05,1560.0
1982-12-12 01:19:50,2026.0
1982-12-18 01:18:21,1758.0
1982-12-20 01:17:49,1537.0
1982-12-26 01:16:15,1476.0
1983-04-23 01:03:38,1590.0
1983-04-24 01:03:23,2149.0
1983-04-25 01:03:08,1778.0
1983-04-29 01:02:12,2366.0
1983-04-30 01:01:59,2767.0
1983-05-01 01:01:47,2342.0
1983-05-04 01:01:13,2013.0
1983-05-07 01:00:44,2523.0
1983-05-09 01:00:28,2579.0
1983-05-10 01:00:21,1893.0
1983-05-11 01:00:15,1947.0
1983-05-15 00:59:55,1649.0
1983-05-17 00:59:49,2032.0
1983-05-18 00:59:46,2437.0
1983-05-19 00:59:44,2038.0
1983-05-21 00:59:43,2042.0
1983-05-22 00:59:43,2326.0
1983-05-23 00:59:43,1690.0
1983-05-25 00:59:45,2403.0
1983-05-26 00:59:47,2424.0
1983-05-27 00:59:49,0.0
1983-05-28 00:59:51,2118.0
1983-05-29 00:59:54,2296.0
1983-05-30 00:59:57,3036.0
1983-05-31 01:00:00,3260.0
1983-06-01 01:00:03,0.0
1983-06-02 01:00:07,3091.0
1983-06-03 01:00:10,0.0
1983-06-05 01:00:18,3131.0
1983-06-06 01:00:22,1813.0
1983-06-07 01:00:27,1967.0
1983-06-08 01:00:31,2108.0
1983-06-09 01:00:35,2952.0
1983-06-10 01:00:39,3066.0
1983-06-11 01:00:43,2893.0
1983-06-12 01:00:47,0.0
1983-06-13 01:00:51,2164.0
1983-06-14 01:00:54,2116.0
1983-06-15 01:00:58,2499.0
1983-06-16 01:01:01,1727.0
1983-06-17 01:01:04,2374.0
1983-06-19 01:01:08,2138.0
1983-06-20 01:01:10,0.0
1983-06-21 01:01:11,2771.0
1983-06-23 01:01:13,2046.0
1983-06-24 01:01:13,2363.0
1983-06-25 01:01:12,2358.0
1983-06-26 01:01:12,2032.0
1983-06-27 01:01:10,2251.0
1983-06-28 01:01:08,2624.0
1983-06-29 01:01:06,0.0
1983-06-30 01:01:03,2530.0
1983-07-01 01:00:58,2068.0
1983-07-02 01:00:54,2790.0
1983-07-04 01:00:44,1847.0
1983-07-05 01:00:38,1794.0
1983-07-06 01:00:31,1762.0
1983-07-07 01:00:24,2040.0
1983-07-11 00:59:49,2047.0
1983-07-13 00:59:29,1972.0
1983-07-14 00:59:17,1723.0
1983-07-15 00:59:06,1853.0
1983-07-16 00:58:54,1989.0
1983-12-30 00:31:21,0.0
1983-12-31 00:31:18,2114.0
1984-01-03 00:31:11,1950.0
1984-01-04 00:31:10,2227.0
1984-01-08 00:31:09,0.0
1984-01-10 00:31:11,0.0
1984-01-11 00:31:13,2583.0
1984-01-12 00:31:14,3018.0
1984-01-13 00:31:16,2877.0
1984-01-14 00:31:18,2592.0
1984-01-15 00:31:20,0.0
1984-01-16 00:31:22,2390.0
1984-01-17 00:31:24,2838.0
1984-01-18 00:31:26,0.0
1984-01-19 00:31:28,2122.0
1984-01-20 00:31:31,1954.0
1984-01-21 00:31:33,2299.0
1984-01-22 00:31:35,2469.0
1984-01-23 00:31:37,2473.0
1984-01-24 00:31:38,2059.0
1984-01-25 00:31:40,2703.0
1984-01-26 00:31:41,2263.0
1984-01-27 00:31:52,2505.0
1984-01-28 00:31:53,2723.0
1984-01-29 00:31:54,2998.0
1984-01-30 00:31:55,2725.0
1984-01-31 00:31:56,2748.0
1984-02-01 00:31:56,2165.0
1984-02-02 00:31:55,0.0
1984-02-03 00:31:55,2327.0
1984-02-04 00:31:53,2450.0
1984-02-05 00:31:52,2556.0
1984-02-06 00:31:49,2116.0
1984-02-07 00:31:47,2617.0
1984-02-08 00:31:43,2502.0
1984-02-09 00:31:39,2444.0
1984-02-10 00:31:35,1947.0
1984-02-11 00:31:30,2331.0
1984-02-12 00:31:25,2278.0
1984-02-13 00:31:18,2204.0
1984-02-14 00:31:12,1991.0
1984-02-15 00:31:04,2121.0
1984-02-16 00:30:56,2175.0
1984-02-17 00:30:46,2011.0
1984-02-18 00:30:36,1961.0
1984-02-19 00:30:26,1928.0
1984-02-22 00:29:53,1919.0
1984-02-27 00:28:46,1975.0
1984-06-01 00:06:46,2007.0
1985-07-22 22:46:54,5761.0
1986-01-31 23:22:13,3325.0
1986-06-01 23:23:15,2267.0
1986-06-29 23:27:51,3173.0
1986-06-30 23:28:21,2379.0
1986-07-02 23:28:54,3448.0
1986-07-03 23:29:11,3144.0
1986-07-04 23:29:28,3500.0
1986-07-05 23:29:45,3046.0
1986-07-06 23:30:02,2582.0
1986-07-07 23:30:19,3031.0
1986-07-08 23:30:36,3044.0
1986-07-09 23:30:52,2880.0
1986-07-11 23:31:25,2714.0
1986-07-14 23:32:11,2710.0
1986-07-15 23:32:26,2882.0
1986-07-16 23:32:41,2865.0
1986-07-17 23:32:57,2885.0
1986-07-18 23:33:13,2372.0
1986-07-20 23:33:45,2319.0
1986-07-23 23:34:30,2520.0
1986-07-24 23:34:43,2297.0
1986-07-25 23:34:54,2356.0
1986-07-26 23:35:05,2339.0
1986-07-27 23:35:16,0.0
1986-07-28 23:35:26,2321.0
1986-07-29 23:35:36,2320.0
1986-08-01 23:36:00,2289.0
1987-01-27 23:57:17,3258.0
1987-01-28 23:57:34,2936.0
1987-02-04 23:59:45,2529.0
1987-02-07 00:00:26,2727.0
1987-02-08 00:00:47,3352.0
1987-02-09 00:01:08,3048.0
1987-02-13 00:02:33,2846.0
1987-02-15 00:03:16,2500.0
1987-02-17 00:03:59,2360.0
1987-02-18 00:04:20,3463.0
1987-02-19 00:04:41,0.0
1987-02-20 00:05:02,3161.0
1987-02-22 00:05:44,2606.0
1987-02-23 00:06:04,2641.0
1987-02-24 00:06:24,3021.0
1987-02-26 00:07:03,2632.0
1987-02-28 00:07:41,2774.0
1987-03-01 00:07:59,0.0
1987-03-02 00:08:17,2576.0
1987-03-04 00:08:51,2642.0
1987-03-05 00:09:07,2714.0
1987-03-06 00:09:23,2775.0
1987-03-07 00:09:38,2329.0
1987-03-08 00:09:53,2638.0
1987-03-09 00:10:07,2618.0
1987-03-10 00:10:21,2600.0
1987-03-11 00:10:34,2256.0
1987-03-12 00:10:46,2539.0
1987-03-13 00:10:58,2428.0
1987-07-30 00:55:19,0.0
1987-09-11 01:06:14,3209.0
1987-09-12 01:06:43,3157.0
1987-09-13 01:07:11,3170.0
1987-09-14 01:07:40,3062.0
1987-09-16 01:08:38,2559.0
1987-09-18 01:09:38,2258.0
1987-09-19 01:10:08,3259.0
1987-09-20 01:10:39,2563.0
1987-09-21 01:11:10,3052.0
1987-09-22 01:11:41,2875.0
1987-09-23 01:12:12,3184.0
1987-09-24 01:12:43,3056.0
1987-09-26 01:13:46,2850.0
1987-09-27 01:14:18,2411.0
1987-09-28 01:14:49,2236.0
1987-09-29 01:15:33,2896.0
1987-09-30 01:16:06,2491.0
1987-10-01 01:16:38,3246.0
1987-10-02 01:17:11,2524.0
1987-10-03 01:17:43,2304.0
1987-10-04 01:18:16,2570.0
1987-10-06 01:19:22,3223.0
1987-10-07 01:19:54,2480.0
1987-10-09 01:20:57,2743.0
1987-10-10 01:21:27,2799.0
1987-10-11 01:21:57,2665.0
1987-10-12 01:22:27,2574.0
1987-10-14 01:23:26,2692.0
1987-10-15 01:23:55,2762.0
1987-10-16 01:24:23,2202.0
1987-10-18 01:25:17,2982.0
1987-10-19 01:25:44,2742.0
1987-10-20 01:26:05,2664.0
1987-10-21 01:26:29,2430.0
1987-10-22 01:26:53,2343.0
1987-10-23 01:27:17,2238.0
1987-10-24 01:27:40,2786.0
1987-10-25 01:28:02,2313.0
1988-04-09 02:12:20,2359.0
1988-04-10 02:12:35,2723.0
1988-04-11 02:12:51,2407.0
1988-04-12 02:13:08,2385.0
1988-04-13 02:13:25,2349.0
1988-04-15 02:14:01,2263.0
1988-04-16 02:14:20,2161.0
1988-04-17 02:14:40,2372.0
1988-04-18 02:15:00,2260.0
1988-04-19 02:15:21,2123.0
1988-04-21 02:16:04,2195.0
1988-04-22 02:16:26,2466.0
1988-04-23 02:16:49,2158.0
1988-04-24 02:17:12,2813.0
1988-04-25 02:17:36,2198.0
1988-04-27 02:18:25,2278.0
1988-04-28 02:18:50,2847.0
1988-04-29 02:19:15,2888.0
1988-05-01 02:20:06,2913.0
1988-05-02 02:20:32,2568.0
1988-05-03 02:20:59,3031.0
1988-05-04 02:21:25,2848.0
1988-05-05 02:21:52,2666.0
1988-05-06 02:22:19,2567.0
1988-05-07 02:22:46,2941.0
1988-05-09 02:23:39,2714.0
1988-05-10 02:24:06,2740.0
1988-05-11 02:24:33,3015.0
1988-05-12 02:25:00,2919.0
1988-05-13 02:25:26,3501.0
1988-05-14 02:25:53,2750.0
1988-05-15 02:26:19,2916.0
1988-05-16 02:26:45,2206.0
1988-05-17 02:27:08,2797.0
1988-05-18 02:27:33,2972.0
1988-05-21 02:28:45,2237.0
1988-05-23 02:29:32,2475.0
1988-05-24 02:29:54,2185.0
1988-05-25 02:30:16,2853.0
1988-05-26 02:30:38,3419.0
1988-05-27 02:30:59,2438.0
1988-05-28 02:31:19,2654.0
1988-05-29 02:31:39,2331.0
1988-05-30 02:31:59,2427.0
1988-05-31 02:32:18,3552.0
1988-06-01 02:32:36,2146.0
1988-06-02 02:32:54,2151.0
1988-06-03 02:33:11,2691.0
1988-06-04 02:33:28,2141.0
1988-06-05 02:33:44,2256.0
1988-06-06 02:34:00,2050.0
1988-06-07 02:34:14,2353.0
1988-06-09 02:34:42,2071.0
1988-06-10 02:34:55,2429.0
1988-06-11 02:35:08,2731.0
1988-06-14 02:35:42,2075.0
1988-06-16 02:36:02,2494.0
1988-06-19 02:36:29,2041.0
1988-06-22 02:36:45,0.0
1988-09-16 02:54:47,1999.0
1988-10-04 02:58:34,1951.0
1988-10-05 02:58:40,1949.0
1988-10-06 02:58:47,1947.0
1988-10-07 02:58:53,1945.0
1988-10-08 02:58:58,1943.0
1988-10-09 02:59:03,1942.0
1988-11-18 03:00:19,0.0
1988-11-22 03:00:51,2864.0
1988-11-25 03:01:22,2146.0
1988-11-26 03:01:33,2125.0
1988-11-27 03:01:45,2458.0
1988-11-28 03:01:58,2810.0
1988-11-30 03:02:25,3160.0
1988-12-01 03:02:40,2320.0
1988-12-03 03:03:10,2268.0
1988-12-05 03:03:43,3258.0
1988-12-06 03:03:59,3836.0
1988-12-07 03:04:17,3518.0
1988-12-08 03:04:34,2065.0
1988-12-09 03:04:52,2447.0
1988-12-12 03:05:48,1958.0
1988-12-13 03:06:07,2533.0
1988-12-14 03:06:26,2450.0
1988-12-15 03:06:45,2500.0
1988-12-16 03:07:05,2260.0
1988-12-17 03:07:24,2528.0
1988-12-18 03:07:44,2248.0
1988-12-24 03:09:42,2527.0
1988-12-26 03:10:20,3194.0
1988-12-27 03:10:39,2697.0
1988-12-29 03:11:16,2022.0
1988-12-30 03:11:33,2354.0
1988-12-31 03:11:51,2164.0
1989-01-01 03:12:08,2621.0
1989-01-03 03:12:31,2690.0
1989-01-04 03:12:46,2146.0
1989-01-05 03:13:01,2665.0
1989-01-06 03:13:15,2175.0
1989-01-07 03:13:29,2139.0
1989-01-08 03:13:43,2778.0
1989-01-10 03:14:09,2026.0
1989-01-11 03:14:22,2296.0
1989-01-13 03:14:44,2269.0
1989-01-14 03:14:55,1885.0
1989-01-15 03:15:05,1894.0
1989-01-16 03:15:14,1890.0
1989-01-17 03:15:23,0.0
1989-01-19 03:15:39,1870.0
1989-01-20 03:15:46,1867.0
1989-01-21 03:15:52,2284.0
1989-01-22 03:15:58,1902.0
1989-01-23 03:16:03,2882.0
1989-01-24 03:16:08,2752.0
1989-01-27 03:16:19,2373.0
1989-01-29 03:16:24,1855.0
1989-02-01 03:16:28,1952.0
1989-03-12 03:15:58,1856.0
1989-06-13 03:23:31,1789.0
1989-06-17 03:22:57,0.0
1989-06-26 03:22:03,2581.0
1989-06-27 03:22:00,2986.0
1989-06-28 03:21:58,3567.0
1989-06-30 03:21:55,0.0
1989-07-01 03:21:54,0.0
1989-07-03 03:21:55,3238.0
1989-07-04 03:21:56,3196.0
1989-07-05 03:21:58,2778.0
1989-07-06 03:22:01,2071.0
1989-07-07 03:22:04,2100.0
1989-07-08 03:22:08,2589.0
1989-07-09 03:22:12,3044.0
1989-07-10 03:22:17,2750.0
1989-07-13 03:22:09,1947.0
1989-07-15 03:22:20,0.0
1989-07-16 03:22:26,1991.0
1989-07-17 03:22:33,2265.0
1989-07-18 03:22:41,1845.0
1989-07-19 03:22:49,1982.0
1989-07-21 03:23:05,2274.0
1989-07-22 03:23:14,2587.0
1989-07-23 03:23:23,2290.0
1989-07-24 03:23:33,2936.0
1989-07-25 03:23:43,3223.0
1989-07-26 03:23:53,2444.0
1989-07-27 03:24:04,3094.0
1989-07-28 03:24:14,4090.0
1989-07-29 03:24:25,3002.0
1989-07-30 03:24:35,3061.0
1989-07-31 03:24:46,3149.0
1989-08-01 03:24:52,2367.0
1989-08-02 03:25:02,1970.0
1989-08-04 03:25:22,2204.0
1989-08-05 03:25:31,2176.0
1989-08-06 03:25:41,3037.0
1989-08-07 03:25:50,2797.0
1989-08-08 03:25:59,1975.0
1989-08-09 03:26:08,3024.0
1989-08-10 03:26:16,2427.0
1989-08-11 03:26:25,2442.0
1989-08-12 03:26:33,2976.0
1989-08-13 03:26:40,1766.0
1989-08-14 03:26:47,2027.0
1989-08-15 03:26:54,2008.0
1989-08-16 03:27:00,1960.0
1989-08-17 03:27:06,2229.0
1989-08-18 03:27:12,1871.0
1989-08-19 03:27:17,1790.0
1989-08-20 03:27:21,2015.0
1989-08-21 03:27:25,2457.0
1989-08-22 03:27:28,1786.0
1989-08-23 03:27:31,2325.0
1989-08-24 03:27:33,2504.0
1989-08-25 03:27:35,2021.0
1989-08-27 03:27:37,2140.0
1989-08-28 03:27:37,2205.0
1989-09-01 03:27:25,3415.0
1989-09-02 03:27:21,2198.0
1989-09-04 03:27:12,0.0
1989-09-06 03:27:00,0.0
1989-09-07 03:26:54,1701.0
1989-09-08 03:26:47,1695.0
1989-09-09 03:26:39,1633.0
1989-09-10 03:26:31,3308.0
1989-09-11 03:26:23,1830.0
1989-11-23 03:21:31,1618.0
1990-01-26 03:15:38,2858.0
1990-02-17 03:12:03,2516.0
1990-02-18 03:11:59,0.0
1990-02-19 03:11:57,2130.0
1990-02-21 03:11:53,0.0
1990-02-25 03:11:51,2233.0
1990-02-26 03:11:52,2821.0
1990-02-27 03:11:54,1713.0
1990-02-28 03:11:55,2154.0
1990-03-01 03:11:58,2148.0
1990-03-02 03:12:00,2530.0
1990-03-03 03:12:03,2559.0
1990-03-04 03:12:07,2148.0
1990-03-05 03:12:10,2773.0
1990-03-06 03:12:14,2744.0
1990-03-07 03:12:18,2148.0
1990-03-08 03:12:23,2208.0
1990-03-09 03:12:27,2470.0
1990-03-10 03:12:32,2020.0
1990-03-11 03:12:37,2248.0
1990-03-12 03:12:41,0.0
1990-03-13 03:12:43,2412.0
1990-03-14 03:12:48,1941.0
1990-03-15 03:12:52,1975.0
1990-03-16 03:12:57,1810.0
1990-03-17 03:13:01,2715.0
1990-03-18 03:13:06,2052.0
1990-03-19 03:13:10,1931.0
1990-03-20 03:13:14,1940.0
1990-03-21 03:13:18,1892.0
1990-03-23 03:13:25,2095.0
1990-03-24 03:13:27,1817.0
1990-03-25 03:13:30,1838.0
1990-03-26 03:13:32,2224.0
1990-03-27 03:13:35,1988.0
1990-03-28 03:13:36,1913.0
1990-03-29 03:13:37,1983.0
1990-03-30 03:13:38,1699.0
1990-03-31 03:13:38,1874.0
1990-04-01 03:13:37,2270.0
1990-04-02 03:13:36,1497.0
1990-04-03 03:13:36,1869.0
1990-04-04 03:13:34,1468.0
1990-04-05 03:13:31,1582.0
1990-04-07 03:13:24,1598.0
1990-04-08 03:13:20,1511.0
1990-04-09 03:13:15,1453.0
1990-04-10 03:13:10,1556.0
1990-04-11 03:13:04,1617.0
1990-04-12 03:12:58,0.0
1990-04-13 03:12:50,1413.0
1990-04-15 03:12:34,1514.0
1990-04-16 03:12:25,1575.0
1990-04-18 03:12:06,1397.0
1990-04-19 03:11:56,1677.0
1990-04-20 03:11:45,1517.0
1990-04-24 03:11:09,2110.0
1990-04-27 03:10:30,1484.0
1990-04-28 03:10:17,1442.0
1990-04-30 03:09:49,0.0
1990-05-01 03:09:34,2087.0
1990-05-02 03:09:20,1644.0
1990-05-03 03:09:05,1419.0
1990-05-04 03:08:50,1458.0
1990-05-25 03:03:47,1513.0
1990-05-26 03:03:36,1406.0
1990-07-15 02:48:53,0.0
1990-08-30 02:28:17,0.0
1990-09-01 02:27:07,1969.0
1990-09-02 02:26:32,1306.0
1990-09-03 02:25:57,1335.0
1990-09-05 02:24:56,1738.0
1990-09-06 02:24:22,2578.0
1990-09-07 02:23:49,1846.0
1990-09-10 02:22:10,0.0
1990-09-13 02:20:38,0.0
1990-09-19 02:17:42,0.0
1990-09-26 02:14:51,0.0
1990-09-27 02:14:29,1468.0
1990-09-29 02:13:47,0.0
1990-10-02 02:12:48,1831.0
1990-10-04 02:12:12,1527.0
1990-10-06 02:11:39,0.0
1990-10-09 02:10:52,1526.0
1990-10-10 02:10:37,0.0
1990-10-11 02:10:23,1482.0
1990-10-16 02:09:22,1831.0
1990-11-24 02:00:46,1397.0
1990-11-27 01:59:43,1464.0
1990-11-29 01:58:59,1215.0
1990-11-30 01:58:36,1715.0
1990-12-08 01:55:15,1128.0
1990-12-10 01:54:21,1864.0
1990-12-11 01:53:53,1359.0
1990-12-12 01:53:26,1282.0
1990-12-15 01:52:01,1302.0
1990-12-17 01:51:04,1297.0
1990-12-26 01:47:03,1515.0
1990-12-27 01:46:37,1072.0
1990-12-28 01:46:10,1073.0
1990-12-29 01:45:44,1092.0
1991-01-24 01:37:31,1306.0
1991-02-17 01:35:01,1052.0
1991-03-19 01:30:37,0.0
1991-04-01 01:26:15,1116.0
1991-04-04 01:25:05,975.0
1991-04-05 01:24:42,982.0
1991-04-07 01:23:55,1443.0
1991-04-08 01:23:32,1136.0
1991-04-09 01:23:08,1065.0
1991-04-10 01:22:44,1126.0
1991-04-11 01:22:20,1463.0
1991-04-14 01:21:08,1629.0
1991-04-15 01:20:44,0.0
1991-04-17 01:19:57,1511.0
1991-04-23 01:17:41,931.0
1991-04-25 01:16:58,1269.0
1991-04-28 01:15:58,1923.0
1991-04-29 01:15:38,1604.0
1991-04-30 01:15:20,1779.0
1991-05-01 01:15:01,1523.0
1991-05-05 01:13:54,1489.0
1991-05-07 01:13:24,983.0
1991-05-08 01:13:10,1798.0
1991-05-11 01:12:32,959.0
1991-05-12 01:12:20,1308.0
1991-05-13 01:12:10,1641.0
1991-05-14 01:11:59,1634.0
1991-05-15 01:11:49,0.0
1991-05-16 01:11:40,1647.0
1991-05-18 01:11:24,1315.0
1991-05-19 01:11:16,1167.0
1991-05-20 01:11:09,1322.0
1991-05-21 01:11:06,1353.0
1991-05-22 01:11:01,1199.0
1991-05-23 01:10:56,1249.0
1991-05-24 01:10:52,1301.0
1991-05-28 01:10:37,1570.0
1991-05-29 01:10:35,2815.0
1991-06-01 01:10:28,2363.0
1991-06-03 01:10:24,1097.0
1991-06-04 01:10:23,1975.0
1991-06-05 01:10:21,1878.0
1991-06-06 01:10:19,2521.0
1991-06-07 01:10:18,1732.0
1991-06-08 01:10:16,978.0
1991-06-09 01:10:14,2465.0
1991-06-10 01:10:12,1659.0
1991-06-11 01:10:10,1957.0
1991-06-12 01:10:08,2136.0
1991-06-13 01:10:06,1228.0
1991-06-14 01:10:03,1871.0
1991-06-15 01:10:00,1856.0
1991-06-16 01:09:57,1429.0
1991-06-17 01:09:53,1524.0
1991-06-18 01:09:50,1772.0
1991-06-19 01:09:45,1063.0
1991-06-20 01:09:41,1212.0
1991-06-21 01:09:36,1137.0
1991-06-23 01:09:24,1814.0
1991-06-24 01:09:17,1850.0
1991-06-25 01:09:11,1548.0
1991-06-26 01:09:03,1112.0
1991-06-27 01:08:55,1136.0
1991-06-28 01:08:46,1060.0
1991-06-30 01:08:28,1091.0
1991-07-01 01:08:17,1820.0
1991-07-02 01:08:07,1236.0
1991-07-03 01:07:55,0.0
1991-07-04 01:07:43,890.0
1991-07-05 01:07:30,925.0
1991-07-06 01:07:17,1407.0
1991-07-07 01:07:03,0.0
1991-07-08 01:06:49,940.0
1991-07-09 01:06:36,2949.0
1991-07-10 01:06:21,1653.0
1991-07-11 01:06:06,1200.0
1991-07-12 01:05:49,1269.0
1991-07-13 01:05:33,0.0
1991-07-14 01:05:16,765.0
1991-07-15 01:04:58,0.0
1991-07-16 01:04:40,924.0
1991-07-17 01:04:22,1758.0
1991-07-20 01:03:24,787.0
1991-07-22 01:02:43,0.0
1991-07-23 01:02:22,1458.0
1991-07-26 01:01:19,0.0
1991-07-27 01:00:57,997.0
1991-07-29 01:00:13,1032.0
1991-08-01 00:59:07,901.0
1991-08-02 00:58:45,0.0
1991-08-03 00:58:23,940.0
1991-08-04 00:58:01,770.0
1991-08-05 00:57:39,0.0
1991-08-07 00:56:59,1187.0
1991-08-08 00:56:39,0.0
1991-08-11 00:55:39,789.0
1991-08-15 00:54:25,0.0
1991-08-16 00:54:07,1334.0
1991-08-17 00:53:50,1148.0
1991-08-19 00:53:16,837.0
1991-08-22 00:52:31,829.0
1991-08-28 00:51:20,766.0
1991-11-04 00:48:10,0.0
1991-11-06 00:47:43,0.0
1991-11-07 00:47:28,0.0
1991-11-09 00:46:58,0.0
1991-11-10 00:46:42,1185.0
1991-11-11 00:46:26,0.0
1991-11-13 00:45:52,813.0
1991-11-14 00:45:34,0.0
1991-11-15 00:45:17,940.0
1991-11-16 00:44:59,0.0
1991-11-17 00:44:41,833.0
1991-11-18 00:44:23,0.0
1991-11-20 00:43:46,1062.0
1991-11-21 00:43:28,0.0
1991-11-22 00:43:09,1516.0
