DATETIME,INBOUND_ALTITUDE,OUTBOUND_ALTITUDE
1980-12-04 21:14:38,471.0,1678.0
1980-12-05 21:17:26,739.0,2001.0
1980-12-06 21:20:15,924.0,1833.0
1980-12-07 21:23:04,1583.0,3076.0
1980-12-08 21:25:53,944.0,2288.0
1980-12-10 21:31:33,929.0,631.0
1980-12-11 21:34:24,1297.0,1422.0
1980-12-12 21:37:14,1753.0,2692.0
1980-12-13 21:40:05,657.0,2133.0
1980-12-14 21:42:56,1679.0,1810.0
1980-12-15 21:45:48,0.0,2696.0
1980-12-16 21:48:39,925.0,1920.0
1980-12-17 21:51:31,1656.0,2057.0
1980-12-18 21:54:23,2029.0,1893.0
1980-12-19 21:57:14,2560.0,2038.0
1980-12-20 22:00:06,1986.0,2070.0
1980-12-21 22:02:58,506.0,1505.0
1980-12-22 22:05:50,2419.0,1783.0
1980-12-23 22:08:41,1278.0,2461.0
1980-12-24 22:11:33,1026.0,2794.0
1980-12-25 22:14:24,1806.0,0.0
1980-12-26 22:17:16,973.0,2438.0
1980-12-27 22:20:07,1750.0,2822.0
1980-12-28 22:22:58,2036.0,0.0
1980-12-29 22:25:48,1097.0,1657.0
1980-12-30 22:28:38,1572.0,1167.0
1980-12-31 22:31:28,1608.0,2082.0
1981-01-01 22:34:18,1629.0,2046.0
1981-01-02 22:37:07,1183.0,2256.0
1981-01-03 22:39:56,1673.0,1679.0
1981-01-04 22:42:44,0.0,2931.0
1981-01-05 22:45:32,1141.0,1494.0
1981-01-06 22:48:20,770.0,2115.0
1981-01-07 22:51:07,1591.0,2018.0
1981-01-08 22:53:54,593.0,1125.0
1981-01-10 22:59:25,1833.0,1281.0
1981-01-11 23:02:10,2548.0,1941.0
1981-01-12 23:04:54,1472.0,1327.0
1981-01-13 23:07:38,2774.0,0.0
1981-01-14 23:10:21,2516.0,1937.0
1981-01-15 23:13:04,1875.0,0.0
1981-01-16 23:15:46,1313.0,914.0
1981-01-17 23:18:27,1278.0,1950.0
1981-01-18 23:21:08,2644.0,2852.0
1981-01-19 23:23:48,2054.0,1603.0
1981-01-20 23:26:28,1363.0,736.0
1981-01-21 23:29:07,754.0,1282.0
1981-01-22 23:31:45,945.0,912.0
1981-01-23 23:34:23,1388.0,1576.0
1981-01-24 23:37:01,667.0,1214.0
1981-01-26 23:42:14,885.0,536.0
1981-01-27 23:44:50,1768.0,1346.0
1981-01-28 23:47:25,2744.0,537.0
1981-01-29 23:50:00,1334.0,588.0
1981-01-30 23:52:34,1942.0,1043.0
1981-01-31 23:55:08,642.0,929.0
1981-02-01 23:57:41,1027.0,1543.0
1981-02-03 00:00:15,1963.0,1157.0
1981-02-04 00:02:47,1433.0,1810.0
1981-02-05 00:05:19,985.0,770.0
1981-02-06 00:07:08,1262.0,1021.0
1981-02-07 00:08:21,1406.0,820.0
1981-02-08 00:09:28,800.0,1029.0
1981-02-09 00:10:38,0.0,909.0
1981-02-10 00:11:47,784.0,783.0
1981-02-11 00:12:56,1812.0,1210.0
1981-02-12 00:14:05,543.0,551.0
1981-02-13 00:15:14,1888.0,967.0
1981-02-14 00:16:23,1326.0,1200.0
1981-02-15 00:17:31,1691.0,1779.0
1981-02-16 00:18:40,914.0,800.0
1981-02-17 00:19:49,1493.0,1074.0
1981-02-18 00:20:58,1380.0,848.0
1981-02-19 00:22:06,1308.0,0.0
1981-02-20 00:23:15,0.0,729.0
1981-02-21 00:24:24,942.0,1223.0
1981-02-22 00:25:34,2520.0,1790.0
1981-02-23 00:26:43,972.0,879.0
1981-02-24 00:27:53,742.0,721.0
1981-02-25 00:29:03,1108.0,922.0
1981-02-26 00:30:13,1124.0,997.0
1981-02-27 00:31:24,905.0,811.0
1981-02-28 00:32:35,825.0,674.0
1981-03-01 00:33:47,0.0,556.0
1981-03-02 00:34:58,752.0,599.0
1981-03-03 00:36:11,1351.0,1187.0
1981-03-04 00:37:23,1445.0,945.0
1981-03-05 00:38:37,935.0,722.0
1981-03-07 00:41:05,676.0,583.0
1981-03-08 00:42:20,1200.0,906.0
1981-03-11 00:46:07,666.0,683.0
1981-03-12 00:47:24,1018.0,577.0
1981-03-14 00:50:00,742.0,0.0
1981-03-16 00:52:36,1952.0,1422.0
1981-05-08 02:08:24,729.0,802.0
1981-05-09 02:08:22,826.0,782.0
1981-05-17 02:07:40,714.0,761.0
1981-05-18 02:07:32,822.0,718.0
1981-05-25 02:06:20,1005.0,1086.0
1981-05-26 02:06:08,760.0,804.0
1981-05-30 02:05:17,854.0,1154.0
1981-05-31 02:05:03,1130.0,1694.0
1981-06-02 02:04:35,1397.0,1239.0
1981-06-03 02:04:20,1076.0,1041.0
1981-06-04 02:04:06,1232.0,1284.0
1981-06-05 02:03:51,905.0,960.0
1981-06-07 02:03:21,1191.0,1619.0
1981-06-08 02:03:06,923.0,802.0
1981-06-09 02:02:51,1483.0,1097.0
1981-06-10 02:02:36,1855.0,1366.0
1981-06-11 02:02:21,1361.0,1099.0
1981-06-12 02:02:06,944.0,1825.0
1981-06-13 02:01:51,737.0,891.0
1981-06-14 02:01:37,1018.0,1564.0
1981-06-15 02:01:22,782.0,1057.0
1981-06-16 02:01:08,1028.0,893.0
1981-06-17 02:00:54,1209.0,705.0
1981-06-18 02:00:41,732.0,756.0
1981-06-20 02:00:15,711.0,751.0
1981-06-21 02:00:02,1017.0,1453.0
1981-06-22 01:59:50,1098.0,1487.0
1981-06-23 01:59:38,799.0,1028.0
1981-06-24 01:59:27,1304.0,1169.0
1981-06-25 01:59:16,1388.0,1295.0
1981-06-26 01:59:06,719.0,1647.0
1981-06-27 01:58:56,763.0,1268.0
1981-06-28 01:58:47,724.0,725.0
1981-06-29 01:58:39,932.0,1938.0
1981-06-30 01:58:30,784.0,923.0
1981-07-01 01:58:22,937.0,1073.0
1981-07-02 01:58:15,1178.0,900.0
1981-07-03 01:58:09,1637.0,1301.0
1981-07-04 01:58:03,1324.0,2122.0
1981-07-05 01:57:58,1230.0,1200.0
1981-07-07 01:57:49,1520.0,757.0
1981-07-08 01:57:46,1462.0,1488.0
1981-07-09 01:57:43,0.0,2175.0
1981-07-10 01:57:41,1203.0,1224.0
1981-07-11 01:57:40,794.0,2029.0
1981-07-12 01:57:39,902.0,1486.0
1981-07-13 01:57:38,878.0,1671.0
1981-07-14 01:57:38,1284.0,1996.0
1981-07-15 01:57:39,1391.0,2270.0
1981-07-16 01:57:40,906.0,2879.0
1981-07-17 01:57:42,1968.0,3476.0
1981-07-18 01:57:44,1567.0,3070.0
1981-07-19 01:57:47,0.0,2178.0
1981-07-20 01:57:50,1787.0,2106.0
1981-07-21 01:57:54,1204.0,2043.0
1981-07-22 01:57:57,1189.0,4028.0
1981-07-23 01:58:02,1392.0,2935.0
1981-07-24 01:58:07,1630.0,1547.0
1981-07-25 01:58:12,1131.0,2049.0
1981-07-26 01:58:17,1194.0,2162.0
1981-07-27 01:58:23,1625.0,2405.0
1981-07-28 01:58:28,1943.0,3238.0
1981-07-29 01:58:34,1393.0,2458.0
1981-07-30 01:58:40,1894.0,1510.0
1981-07-31 01:58:46,1560.0,1976.0
1981-08-01 01:58:53,1503.0,2875.0
1981-08-02 01:58:59,2728.0,2706.0
1981-08-03 01:59:05,1771.0,2711.0
1981-08-04 01:59:12,2213.0,2051.0
1981-08-05 01:59:18,1654.0,2226.0
1981-08-06 01:59:24,1467.0,2770.0
1981-08-07 01:59:30,889.0,2464.0
1981-08-08 01:59:36,1551.0,1803.0
1981-08-09 01:59:42,1250.0,2496.0
1981-08-10 01:59:47,0.0,1822.0
1981-08-11 01:59:52,0.0,2697.0
1981-08-12 01:59:57,1930.0,2611.0
1981-08-13 02:00:02,0.0,2083.0
1981-08-14 02:00:06,1002.0,1495.0
1981-08-15 02:00:10,1759.0,1890.0
1981-08-16 02:00:13,1659.0,1104.0
1981-08-17 02:00:17,1606.0,1931.0
1981-08-18 02:00:19,1972.0,2161.0
1981-08-20 02:00:23,1226.0,2191.0
1981-08-21 02:00:24,1193.0,2072.0
1981-08-22 02:00:25,1000.0,1411.0
1981-08-23 02:00:25,1001.0,1411.0
1981-08-24 02:00:25,918.0,2124.0
1981-08-25 02:00:24,2122.0,0.0
1981-08-28 02:00:19,2745.0,2329.0
1981-08-29 02:00:13,1627.0,2225.0
1981-08-30 02:00:08,1238.0,0.0
1981-08-31 02:00:03,1583.0,0.0
1981-09-01 01:59:57,2281.0,1127.0
1981-09-02 01:59:51,1424.0,932.0
1981-09-03 01:59:44,2812.0,1891.0
1981-09-04 01:59:36,1251.0,1555.0
1981-09-05 01:59:28,1147.0,1915.0
1981-09-06 01:59:19,1522.0,2188.0
1981-09-07 01:59:10,1116.0,1987.0
1981-09-08 01:59:00,1749.0,0.0
1981-09-09 01:58:50,1547.0,1259.0
1981-09-11 01:58:28,2609.0,1573.0
1981-09-12 01:58:16,1908.0,1601.0
1981-09-13 01:58:04,1432.0,2172.0
1981-09-14 01:57:52,1913.0,1765.0
1981-09-15 01:57:39,917.0,1109.0
1981-09-16 01:57:25,1148.0,1232.0
1981-09-17 01:57:11,1462.0,1312.0
1981-09-18 01:56:57,2133.0,1326.0
1981-09-19 01:56:43,1315.0,0.0
1981-09-20 01:56:28,2276.0,0.0
1981-09-22 01:55:58,1549.0,2273.0
1981-09-23 01:55:43,0.0,1061.0
1981-09-24 01:55:28,1546.0,870.0
1981-09-25 01:55:12,1023.0,903.0
1981-09-26 01:54:57,1924.0,1593.0
1981-09-27 01:54:41,979.0,1039.0
1981-09-28 01:54:26,969.0,965.0
1981-09-30 01:53:55,1525.0,1251.0
1981-10-01 01:53:40,960.0,0.0
1981-10-02 01:53:25,883.0,876.0
1981-10-04 01:52:55,870.0,870.0
1981-10-07 01:52:11,1181.0,1180.0
1981-10-10 01:51:31,1154.0,1025.0
1981-10-17 01:50:08,1119.0,1166.0
1981-10-18 01:49:59,1966.0,1007.0
1981-10-21 01:49:32,973.0,1025.0
1981-11-05 01:48:38,968.0,952.0
1981-12-15 01:51:27,1114.0,1081.0
1982-01-03 01:49:36,1217.0,1066.0
1982-01-18 01:46:08,1063.0,1525.0
1982-01-27 01:43:52,1251.0,1308.0
1982-01-28 01:43:38,1045.0,1894.0
1982-01-30 01:43:11,1203.0,1568.0
1982-02-02 01:42:33,1206.0,3211.0
1982-02-04 01:42:10,1242.0,1237.0
1982-02-05 01:41:59,1085.0,1258.0
1982-02-06 01:41:49,1268.0,2658.0
1982-02-07 01:41:39,1319.0,1562.0
1982-02-09 01:41:21,1561.0,1148.0
1982-02-10 01:41:13,1227.0,1111.0
1982-02-12 01:40:58,1772.0,2233.0
1982-02-13 01:40:52,1413.0,1278.0
1982-02-14 01:40:46,1733.0,1653.0
1982-02-15 01:40:41,1461.0,0.0
1982-02-16 01:40:36,1322.0,2295.0
1982-02-19 01:40:26,1326.0,1332.0
1982-02-21 01:40:23,1364.0,1587.0
1982-02-22 01:40:22,1111.0,1247.0
1982-02-24 01:40:21,1303.0,2023.0
1982-02-25 01:40:22,1382.0,2364.0
1982-02-27 01:40:25,1299.0,3220.0
1982-02-28 01:40:27,1489.0,1974.0
1982-03-01 01:40:30,2191.0,3944.0
1982-03-02 01:40:33,1975.0,2857.0
1982-03-03 01:40:36,2482.0,2894.0
1982-03-04 01:40:39,1910.0,1843.0
1982-03-05 01:40:43,1532.0,2399.0
1982-03-06 01:40:47,1927.0,2932.0
1982-03-07 01:40:52,1856.0,2473.0
1982-03-08 01:40:56,1888.0,2501.0
1982-03-09 01:41:01,1375.0,2488.0
1982-03-10 01:41:06,2215.0,3049.0
1982-03-11 01:41:11,1688.0,3150.0
1982-03-12 01:41:17,2064.0,2628.0
1982-03-13 01:41:22,1590.0,2294.0
1982-03-14 01:41:27,2008.0,2439.0
1982-03-16 01:41:39,2143.0,2118.0
1982-03-17 01:41:44,1739.0,2641.0
1982-03-18 01:41:50,1327.0,3535.0
1982-03-19 01:41:55,1291.0,2256.0
1982-03-20 01:42:00,1552.0,2016.0
1982-03-21 01:42:05,1191.0,3300.0
1982-03-22 01:42:10,2376.0,2258.0
1982-03-23 01:42:15,1931.0,0.0
1982-03-25 01:42:23,1330.0,2233.0
1982-03-26 01:42:27,1745.0,3263.0
1982-03-27 01:42:30,1649.0,2122.0
1982-03-28 01:42:33,2434.0,1745.0
1982-03-29 01:42:36,2019.0,2661.0
1982-03-30 01:42:38,2160.0,3213.0
1982-04-02 01:42:42,1255.0,2230.0
1982-04-03 01:42:42,3024.0,1938.0
1982-04-04 01:42:42,2576.0,1789.0
1982-04-05 01:42:41,1861.0,1675.0
1982-04-06 01:42:40,1654.0,1649.0
1982-04-07 01:42:38,2534.0,1627.0
1982-04-08 01:42:36,2415.0,2288.0
1982-04-09 01:42:33,1425.0,1289.0
1982-04-10 01:42:29,1611.0,1274.0
1982-04-11 01:42:25,2143.0,1790.0
1982-04-12 01:42:20,1486.0,1447.0
1982-04-13 01:42:15,2459.0,1378.0
1982-04-14 01:42:09,1711.0,1246.0
1982-04-15 01:42:02,1844.0,1217.0
1982-04-16 01:41:55,1250.0,1542.0
1982-04-17 01:41:48,1390.0,2165.0
1982-04-18 01:41:39,1545.0,1237.0
1982-04-22 01:41:01,1248.0,1196.0
1982-04-24 01:40:38,1245.0,1406.0
1982-04-25 01:40:26,1218.0,1704.0
1982-05-01 01:39:07,1409.0,1235.0
1982-05-04 01:38:22,1937.0,1296.0
1982-05-05 01:38:07,1189.0,1246.0
1982-05-06 01:37:52,1440.0,1201.0
1982-05-10 01:36:49,1689.0,1195.0
1982-05-11 01:36:33,1526.0,1591.0
1982-05-16 01:35:16,1419.0,1207.0
1982-05-22 01:33:48,1191.0,1193.0
1982-09-03 01:26:50,1331.0,1523.0
1982-09-05 01:26:19,1372.0,1611.0
1982-09-09 01:25:18,1791.0,1359.0
1982-09-12 01:24:35,1349.0,1373.0
1982-09-18 01:23:18,1488.0,1782.0
1982-09-25 01:22:14,1371.0,1502.0
1982-09-28 01:21:55,1847.0,0.0
1982-09-29 01:21:50,1375.0,0.0
1982-10-04 01:21:33,2368.0,2311.0
1982-10-05 01:21:32,1545.0,0.0
1982-10-08 01:21:30,2257.0,1967.0
1982-10-09 01:21:31,1511.0,2391.0
1982-10-10 01:21:32,1826.0,0.0
1982-10-11 01:21:34,1456.0,2373.0
1982-10-13 01:21:38,1873.0,0.0
1982-10-14 01:21:41,0.0,2496.0
1982-10-15 01:21:44,1646.0,3532.0
1982-10-18 01:21:56,2742.0,0.0
1982-10-19 01:22:00,1663.0,3248.0
1982-11-22 01:23:17,1808.0,1736.0
1982-11-29 01:22:28,1485.0,1678.0
1982-11-30 01:22:19,1701.0,1737.0
1982-12-03 01:21:48,1722.0,1822.0
1982-12-04 01:21:37,2043.0,1628.0
1982-12-07 01:21:00,2215.0,1681.0
1982-12-08 01:20:47,1750.0,0.0
1982-12-11 01:20:05,1625.0,1560.0
1982-12-12 01:19:50,1599.0,2026.0
1982-12-18 01:18:21,1865.0,1758.0
1982-12-20 01:17:49,2184.0,1537.0
1982-12-26 01:16:15,1524.0,1476.0
1983-04-23 01:03:38,1615.0,1590.0
1983-04-24 01:03:23,1992.0,2149.0
1983-04-25 01:03:08,1622.0,1778.0
1983-04-29 01:02:12,1872.0,2366.0
1983-04-30 01:01:59,1632.0,2767.0
1983-05-01 01:01:47,1603.0,2342.0
1983-05-04 01:01:13,1643.0,2013.0
1983-05-07 01:00:44,1704.0,2523.0
1983-05-09 01:00:28,2022.0,2579.0
1983-05-10 01:00:21,0.0,1893.0
1983-05-11 01:00:15,1640.0,1947.0
1983-05-15 00:59:55,1674.0,1649.0
1983-05-17 00:59:49,0.0,2032.0
1983-05-18 00:59:46,2315.0,2437.0
1983-05-19 00:59:44,1801.0,2038.0
1983-05-21 00:59:43,1777.0,2042.0
1983-05-22 00:59:43,2038.0,2326.0
1983-05-23 00:59:43,1877.0,1690.0
1983-05-25 00:59:45,1886.0,2403.0
1983-05-26 00:59:47,1914.0,2424.0
1983-05-27 00:59:49,1680.0,0.0
1983-05-28 00:59:51,1817.0,2118.0
1983-05-29 00:59:54,2066.0,2296.0
1983-05-30 00:59:57,2022.0,3036.0
1983-05-31 01:00:00,2105.0,3260.0
1983-06-01 01:00:03,2177.0,0.0
1983-06-02 01:00:07,1876.0,3091.0
1983-06-03 01:00:10,2127.0,0.0
1983-06-05 01:00:18,2510.0,3131.0
1983-06-06 01:00:22,2602.0,1813.0
1983-06-07 01:00:27,2362.0,1967.0
1983-06-08 01:00:31,2056.0,2108.0
1983-06-09 01:00:35,2087.0,2952.0
1983-06-10 01:00:39,2595.0,3066.0
1983-06-11 01:00:43,2445.0,2893.0
1983-06-12 01:00:47,1727.0,0.0
1983-06-13 01:00:51,2115.0,2164.0
1983-06-14 01:00:54,1821.0,2116.0
1983-06-15 01:00:58,1918.0,2499.0
1983-06-16 01:01:01,2180.0,1727.0
1983-06-17 01:01:04,2383.0,2374.0
1983-06-19 01:01:08,1940.0,2138.0
1983-06-20 01:01:10,2689.0,0.0
1983-06-21 01:01:11,2535.0,2771.0
1983-06-23 01:01:13,2010.0,2046.0
1983-06-24 01:01:13,1995.0,2363.0
1983-06-25 01:01:12,2217.0,2358.0
1983-06-26 01:01:12,2190.0,2032.0
1983-06-27 01:01:10,2715.0,2251.0
1983-06-28 01:01:08,1902.0,2624.0
1983-06-29 01:01:06,2060.0,0.0
1983-06-30 01:01:03,2165.0,2530.0
1983-07-01 01:00:58,1901.0,2068.0
1983-07-02 01:00:54,1834.0,2790.0
1983-07-04 01:00:44,2398.0,1847.0
1983-07-05 01:00:38,0.0,1794.0
1983-07-06 01:00:31,2588.0,1762.0
1983-07-07 01:00:24,0.0,2040.0
1983-07-11 00:59:49,1842.0,2047.0
1983-07-13 00:59:29,2486.0,1972.0
1983-07-14 00:59:17,1764.0,1723.0
1983-07-15 00:59:06,2668.0,1853.0
1983-07-16 00:58:54,2529.0,1989.0
1983-12-30 00:31:21,2384.0,0.0
1983-12-31 00:31:18,1925.0,2114.0
1984-01-03 00:31:11,2538.0,1950.0
1984-01-04 00:31:10,2132.0,2227.0
1984-01-08 00:31:09,2403.0,0.0
1984-01-10 00:31:11,1943.0,0.0
1984-01-11 00:31:13,2003.0,2583.0
1984-01-12 00:31:14,2108.0,3018.0
1984-01-13 00:31:16,2134.0,2877.0
1984-01-14 00:31:18,2725.0,2592.0
1984-01-15 00:31:20,2755.0,0.0
1984-01-16 00:31:22,2573.0,2390.0
1984-01-17 00:31:24,0.0,2838.0
1984-01-18 00:31:26,2290.0,0.0
1984-01-19 00:31:28,2657.0,2122.0
1984-01-20 00:31:31,2279.0,1954.0
1984-01-21 00:31:33,2973.0,2299.0
1984-01-22 00:31:35,2200.0,2469.0
1984-01-23 00:31:37,2586.0,2473.0
1984-01-24 00:31:38,2409.0,2059.0
1984-01-25 00:31:40,2283.0,2703.0
1984-01-26 00:31:41,2179.0,2263.0
1984-01-27 00:31:52,2054.0,2505.0
1984-01-28 00:31:53,2100.0,2723.0
1984-01-29 00:31:54,1969.0,2998.0
1984-01-30 00:31:55,2370.0,2725.0
1984-01-31 00:31:56,2730.0,2748.0
1984-02-01 00:31:56,2610.0,2165.0
1984-02-02 00:31:55,2505.0,0.0
1984-02-03 00:31:55,1941.0,2327.0
1984-02-04 00:31:53,2384.0,2450.0
1984-02-05 00:31:52,2149.0,2556.0
1984-02-06 00:31:49,2413.0,2116.0
1984-02-07 00:31:47,2568.0,2617.0
1984-02-08 00:31:43,2662.0,2502.0
1984-02-09 00:31:39,2646.0,2444.0
1984-02-10 00:31:35,2198.0,1947.0
1984-02-11 00:31:30,2609.0,2331.0
1984-02-12 00:31:25,2511.0,2278.0
1984-02-13 00:31:18,2451.0,2204.0
1984-02-14 00:31:12,2978.0,1991.0
1984-02-15 00:31:04,2354.0,2121.0
1984-02-16 00:30:56,2030.0,2175.0
1984-02-17 00:30:46,2217.0,2011.0
1984-02-18 00:30:36,2141.0,1961.0
1984-02-19 00:30:26,2040.0,1928.0
1984-02-22 00:29:53,2099.0,1919.0
1984-02-27 00:28:46,1913.0,1975.0
1984-06-01 00:06:46,2007.0,2007.0
1985-07-22 22:46:54,0.0,5761.0
1986-01-31 23:22:13,0.0,3325.0
1986-06-01 23:23:15,2356.0,2267.0
1986-06-29 23:27:51,0.0,3173.0
1986-06-30 23:28:21,2423.0,2379.0
1986-07-02 23:28:54,0.0,3448.0
1986-07-03 23:29:11,0.0,3144.0
1986-07-04 23:29:28,2772.0,3500.0
1986-07-05 23:29:45,2834.0,3046.0
1986-07-06 23:30:02,2408.0,2582.0
1986-07-07 23:30:19,3122.0,3031.0
1986-07-08 23:30:36,2904.0,3044.0
1986-07-09 23:30:52,2622.0,2880.0
1986-07-11 23:31:25,2405.0,2714.0
1986-07-14 23:32:11,2694.0,2710.0
1986-07-15 23:32:26,2556.0,2882.0
1986-07-16 23:32:41,2937.0,2865.0
1986-07-17 23:32:57,2301.0,2885.0
1986-07-18 23:33:13,2483.0,2372.0
1986-07-20 23:33:45,2668.0,2319.0
1986-07-23 23:34:30,2922.0,2520.0
1986-07-24 23:34:43,3000.0,2297.0
1986-07-25 23:34:54,3275.0,2356.0
1986-07-26 23:35:05,2859.0,2339.0
1986-07-27 23:35:16,2797.0,0.0
1986-07-28 23:35:26,2910.0,2321.0
1986-07-29 23:35:36,2843.0,2320.0
1986-08-01 23:36:00,2580.0,2289.0
1987-01-27 23:57:17,2591.0,3258.0
1987-01-28 23:57:34,2315.0,2936.0
1987-02-04 23:59:45,2909.0,2529.0
1987-02-07 00:00:26,2313.0,2727.0
1987-02-08 00:00:47,2535.0,3352.0
1987-02-09 00:01:08,2653.0,3048.0
1987-02-13 00:02:33,2764.0,2846.0
1987-02-15 00:03:16,3069.0,2500.0
1987-02-17 00:03:59,3154.0,2360.0
1987-02-18 00:04:20,2622.0,3463.0
1987-02-19 00:04:41,2557.0,0.0
1987-02-20 00:05:02,0.0,3161.0
1987-02-22 00:05:44,3356.0,2606.0
1987-02-23 00:06:04,3413.0,2641.0
1987-02-24 00:06:24,3402.0,3021.0
1987-02-26 00:07:03,2935.0,2632.0
1987-02-28 00:07:41,3067.0,2774.0
1987-03-01 00:07:59,2699.0,0.0
1987-03-02 00:08:17,3243.0,2576.0
1987-03-04 00:08:51,2546.0,2642.0
1987-03-05 00:09:07,3261.0,2714.0
1987-03-06 00:09:23,2382.0,2775.0
1987-03-07 00:09:38,2880.0,2329.0
1987-03-08 00:09:53,2854.0,2638.0
1987-03-09 00:10:07,0.0,2618.0
1987-03-10 00:10:21,2955.0,2600.0
1987-03-11 00:10:34,2754.0,2256.0
1987-03-12 00:10:46,3291.0,2539.0
1987-03-13 00:10:58,2935.0,2428.0
1987-07-30 00:55:19,3332.0,0.0
1987-09-11 01:06:14,2884.0,3209.0
1987-09-12 01:06:43,2925.0,3157.0
1987-09-13 01:07:11,0.0,3170.0
1987-09-14 01:07:40,2578.0,3062.0
1987-09-16 01:08:38,0.0,2559.0
1987-09-18 01:09:38,3220.0,2258.0
1987-09-19 01:10:08,3211.0,3259.0
1987-09-20 01:10:39,3678.0,2563.0
1987-09-21 01:11:10,2730.0,3052.0
1987-09-22 01:11:41,2525.0,2875.0
1987-09-23 01:12:12,3278.0,3184.0
1987-09-24 01:12:43,2631.0,3056.0
1987-09-26 01:13:46,2381.0,2850.0
1987-09-27 01:14:18,3453.0,2411.0
1987-09-28 01:14:49,3303.0,2236.0
1987-09-29 01:15:33,2662.0,2896.0
1987-09-30 01:16:06,3402.0,2491.0
1987-10-01 01:16:38,2687.0,3246.0
1987-10-02 01:17:11,2353.0,2524.0
1987-10-03 01:17:43,3855.0,2304.0
1987-10-04 01:18:16,3380.0,2570.0
1987-10-06 01:19:22,3203.0,3223.0
1987-10-07 01:19:54,3391.0,2480.0
1987-10-09 01:20:57,2225.0,2743.0
1987-10-10 01:21:27,2904.0,2799.0
1987-10-11 01:21:57,2362.0,2665.0
1987-10-12 01:22:27,2667.0,2574.0
1987-10-14 01:23:26,2297.0,2692.0
1987-10-15 01:23:55,2962.0,2762.0
1987-10-16 01:24:23,2202.0,2202.0
1987-10-18 01:25:17,2806.0,2982.0
1987-10-19 01:25:44,2868.0,2742.0
1987-10-20 01:26:05,2557.0,2664.0
1987-10-21 01:26:29,0.0,2430.0
1987-10-22 01:26:53,0.0,2343.0
1987-10-23 01:27:17,2375.0,2238.0
1987-10-24 01:27:40,0.0,2786.0
1987-10-25 01:28:02,2596.0,2313.0
1988-04-09 02:12:20,3020.0,2359.0
1988-04-10 02:12:35,2568.0,2723.0
1988-04-11 02:12:51,0.0,2407.0
1988-04-12 02:13:08,2145.0,2385.0
1988-04-13 02:13:25,2362.0,2349.0
1988-04-15 02:14:01,2684.0,2263.0
1988-04-16 02:14:20,2880.0,2161.0
1988-04-17 02:14:40,2843.0,2372.0
1988-04-18 02:15:00,2314.0,2260.0
1988-04-19 02:15:21,2439.0,2123.0
1988-04-21 02:16:04,2326.0,2195.0
1988-04-22 02:16:26,2434.0,2466.0
1988-04-23 02:16:49,2430.0,2158.0
1988-04-24 02:17:12,2152.0,2813.0
1988-04-25 02:17:36,2811.0,2198.0
1988-04-27 02:18:25,2503.0,2278.0
1988-04-28 02:18:50,2522.0,2847.0
1988-04-29 02:19:15,2725.0,2888.0
1988-05-01 02:20:06,2294.0,2913.0
1988-05-02 02:20:32,3077.0,2568.0
1988-05-03 02:20:59,2460.0,3031.0
1988-05-04 02:21:25,2280.0,2848.0
1988-05-05 02:21:52,3348.0,2666.0
1988-05-06 02:22:19,3040.0,2567.0
1988-05-07 02:22:46,2474.0,2941.0
1988-05-09 02:23:39,3347.0,2714.0
1988-05-10 02:24:06,3122.0,2740.0
1988-05-11 02:24:33,2707.0,3015.0
1988-05-12 02:25:00,3382.0,2919.0
1988-05-13 02:25:26,2987.0,3501.0
1988-05-14 02:25:53,3010.0,2750.0
1988-05-15 02:26:19,2726.0,2916.0
1988-05-16 02:26:45,2710.0,2206.0
1988-05-17 02:27:08,2295.0,2797.0
1988-05-18 02:27:33,2396.0,2972.0
1988-05-21 02:28:45,3137.0,2237.0
1988-05-23 02:29:32,3247.0,2475.0
1988-05-24 02:29:54,2632.0,2185.0
1988-05-25 02:30:16,3123.0,2853.0
1988-05-26 02:30:38,3617.0,3419.0
1988-05-27 02:30:59,2583.0,2438.0
1988-05-28 02:31:19,2456.0,2654.0
1988-05-29 02:31:39,2586.0,2331.0
1988-05-30 02:31:59,3331.0,2427.0
1988-05-31 02:32:18,4225.0,3552.0
1988-06-01 02:32:36,3161.0,2146.0
1988-06-02 02:32:54,2830.0,2151.0
1988-06-03 02:33:11,2552.0,2691.0
1988-06-04 02:33:28,2581.0,2141.0
1988-06-05 02:33:44,2398.0,2256.0
1988-06-06 02:34:00,2336.0,2050.0
1988-06-07 02:34:14,3267.0,2353.0
1988-06-09 02:34:42,2820.0,2071.0
1988-06-10 02:34:55,2999.0,2429.0
1988-06-11 02:35:08,3071.0,2731.0
1988-06-14 02:35:42,2818.0,2075.0
1988-06-16 02:36:02,2704.0,2494.0
1988-06-19 02:36:29,2410.0,2041.0
1988-06-22 02:36:45,2236.0,0.0
1988-09-16 02:54:47,1999.0,1999.0
1988-10-04 02:58:34,1951.0,1951.0
1988-10-05 02:58:40,1949.0,1949.0
1988-10-06 02:58:47,1947.0,1947.0
1988-10-07 02:58:53,1945.0,1945.0
1988-10-08 02:58:58,1943.0,1943.0
1988-10-09 02:59:03,1942.0,1942.0
1988-11-18 03:00:19,2110.0,0.0
1988-11-22 03:00:51,2023.0,2864.0
1988-11-25 03:01:22,2119.0,2146.0
1988-11-26 03:01:33,1968.0,2125.0
1988-11-27 03:01:45,2442.0,2458.0
1988-11-28 03:01:58,0.0,2810.0
